time (s),signal
0.07177734375,-0.842675
0.072265625,-0.983215
0.07275390625,-1.141689
0.0732421875,-1.387949
0.07373046875,-1.682114
0.07421875,-1.517651
0.07470703125,-1.234175
0.0751953125,-0.875391
0.07568359375,-0.663629
0.076171875,-0.290073
0.07666015625,-0.209356
0.0771484375,-0.327482
0.07763671875,-0.550703
0.078125,-0.585751
0.07861328125,-0.225169
0.0791015625,-0.311604
0.07958984375,-0.264842
0.080078125,-0.0482
0.08056640625,-0.027156
0.0810546875,-0.281574
0.08154296875,-0.226614
0.08203125,-0.101389
0.08251953125,0.153593
0.0830078125,0.370843
0.08349609375,1.117691
0.083984375,1.275467
0.08447265625,1.619486
0.0849609375,1.652535
0.08544921875,1.44875
0.0859375,1.274675
0.08642578125,0.938184
0.0869140625,0.93396
0.08740234375,0.583809
0.087890625,0.663637
0.08837890625,0.410256
0.0888671875,0.194311
0.08935546875,-0.267644
0.08984375,-0.458455
0.09033203125,-0.708913
0.0908203125,-0.990911
0.09130859375,-0.547289
0.091796875,-0.569869
0.09228515625,-0.343378
0.0927734375,0.014588
0.09326171875,-0.155152
0.09375,-0.334586
0.09423828125,-0.759269
0.0947265625,-1.018795
0.09521484375,-1.137373
0.095703125,-0.980126
0.09619140625,-1.05605
0.0966796875,-0.919356
0.09716796875,-0.985841
0.09765625,-1.094232
0.09814453125,-1.209472
0.0986328125,-1.250606
0.09912109375,-0.667397
0.099609375,-0.38334
0.10009765625,0.133446
0.1005859375,0.536322
0.10107421875,0.923283
0.1015625,1.049924
0.10205078125,1.04238
0.1025390625,1.042109
0.10302734375,0.945363
0.103515625,0.902102
0.10400390625,0.847651
0.1044921875,1.009015
0.10498046875,0.883503
0.10546875,0.752689
0.10595703125,0.417254
0.1064453125,0.351603
0.10693359375,0.389429
0.107421875,0.070102
0.10791015625,0.44622
0.1083984375,0.568103
0.10888671875,0.762633
0.109375,0.790034
0.10986328125,0.548844
0.1103515625,0.338167
0.11083984375,-0.083656
0.111328125,-0.431997
0.11181640625,-0.533673
0.1123046875,-0.639955
0.11279296875,-0.818107
0.11328125,-0.86867
0.11376953125,-1.22898
0.1142578125,-1.186094
0.11474609375,-1.432412
0.115234375,-1.547889
0.11572265625,-1.453141
0.1162109375,-1.352827
0.11669921875,-0.802896
0.1171875,-0.517238
0.11767578125,-0.125529
0.1181640625,-0.046107
0.11865234375,0.106355
0.119140625,-0.064617
0.11962890625,0.022601
0.1201171875,0.029314
0.12060546875,0.079151
0.12109375,0.425541
0.12158203125,0.536299
0.1220703125,0.586323
0.12255859375,0.225154
0.123046875,0.288627
0.12353515625,0.19303
0.1240234375,0.388815
0.12451171875,0.717076
0.125,0.955807
0.12548828125,1.251113
0.1259765625,1.506241
0.12646484375,1.438575
0.126953125,1.339688
0.12744140625,1.083081
0.1279296875,0.824452
0.12841796875,0.682183
0.12890625,0.337991
0.12939453125,0.348716
0.1298828125,-0.051703
0.13037109375,-0.373709
0.130859375,-0.557945
0.13134765625,-0.843554
0.1318359375,-1.191457
0.13232421875,-1.11084
0.1328125,-1.000696
0.13330078125,-0.976283
0.1337890625,-0.597808
0.13427734375,-0.41008
0.134765625,-0.134368
0.13525390625,-0.279632
0.1357421875,-0.668569
0.13623046875,-0.604289
0.13671875,-0.800365
0.13720703125,-0.783035
0.1376953125,-0.650393
0.13818359375,-0.540726
0.138671875,-0.553918
0.13916015625,-0.569098
0.1396484375,-0.834675
0.14013671875,-0.634512
0.140625,-0.462981
0.14111328125,-0.110198
0.1416015625,0.570008
0.14208984375,0.88028
0.142578125,1.29686
0.14306640625,1.428742
0.1435546875,1.254361
0.14404296875,1.345852
0.14453125,1.060909
0.14501953125,1.097382
0.1455078125,0.944736
0.14599609375,0.941587
0.146484375,1.0183
0.14697265625,0.708247
0.1474609375,0.39094
0.14794921875,-0.06857
0.1484375,-0.232376
0.14892578125,-0.043512
0.1494140625,-0.150107
0.14990234375,-0.196705
0.150390625,0.099315
0.15087890625,0.293566
0.1513671875,0.175165
0.15185546875,-0.085083
0.15234375,-0.278591
0.15283203125,-0.677015
0.1533203125,-0.748137
0.15380859375,-1.028275
0.154296875,-0.974788
0.15478515625,-1.007599
0.1552734375,-0.967422
0.15576171875,-1.264051
0.15625,-1.397969
0.15673828125,-1.537854
0.1572265625,-1.632921
0.15771484375,-1.213347
0.158203125,-0.789794
0.15869140625,0.070584
0.1591796875,0.289006
0.15966796875,0.57006
0.16015625,0.540125
0.16064453125,0.604633
0.1611328125,0.398857
0.16162109375,0.616626
0.162109375,0.603342
0.16259765625,0.803255
0.1630859375,0.675247
0.16357421875,0.905406
0.1640625,0.651199
0.16455078125,0.438035
0.1650390625,0.49417
0.16552734375,0.320714
0.166015625,0.450524
0.16650390625,0.716577
0.1669921875,0.984494
0.16748046875,1.39564
0.16796875,1.241511
0.16845703125,0.795499
0.1689453125,0.717152
0.16943359375,0.411194
0.169921875,0.116096
0.17041015625,-0.008361
0.1708984375,-0.258503
0.17138671875,-0.55223
0.171875,-0.720024
0.17236328125,-0.737255
0.1728515625,-1.205362
0.17333984375,-1.458187
0.173828125,-1.583746
0.17431640625,-1.622893
0.1748046875,-1.072521
0.17529296875,-0.77984
0.17578125,-0.304608
0.17626953125,-0.545672
0.1767578125,-0.282205
0.17724609375,-0.333196
0.177734375,-0.532394
0.17822265625,-0.302265
0.1787109375,-0.358696
0.17919921875,-0.401605
0.1796875,-0.118815
0.18017578125,0.016614
0.1806640625,-0.081094
0.18115234375,-0.175485
0.181640625,-0.172101
0.18212890625,0.029939
0.1826171875,0.323054
0.18310546875,0.662189
0.18359375,1.127372
0.18408203125,1.593358
0.1845703125,1.686113
0.18505859375,1.592329
0.185546875,1.480523
0.18603515625,1.209651
0.1865234375,0.73288
0.18701171875,0.709462
0.1875,0.804925
0.18798828125,0.690885
0.1884765625,0.452001
0.18896484375,0.184473
0.189453125,-0.451662
0.18994140625,-0.46463
0.1904296875,-0.744687
0.19091796875,-0.693316
0.19140625,-0.718722
0.19189453125,-0.254055
0.1923828125,-0.284379
0.19287109375,-0.210338
0.193359375,-0.209427
0.19384765625,-0.58404
0.1943359375,-0.633006
0.19482421875,-0.892047
0.1953125,-1.049856
0.19580078125,-1.006091
0.1962890625,-0.882118
0.19677734375,-0.943631
0.197265625,-0.936938
0.19775390625,-1.261288
0.1982421875,-1.069039
0.19873046875,-1.089176
0.19921875,-0.596839
0.19970703125,-0.200338
0.2001953125,0.336608
0.20068359375,0.573419
0.201171875,1.061046
0.20166015625,1.187907
0.2021484375,0.915653
0.20263671875,0.999171
0.203125,1.010265
0.20361328125,1.06835
0.2041015625,1.040357
0.20458984375,1.100135
0.205078125,0.93026
0.20556640625,0.803522
0.2060546875,0.636106
0.20654296875,0.255959
0.20703125,0.225079
0.20751953125,-0.011558
0.2080078125,0.248861
0.20849609375,0.563706
0.208984375,0.574617
0.20947265625,0.787034
0.2099609375,0.682922
0.21044921875,0.437547
0.2109375,-0.048683
0.21142578125,-0.271892
0.2119140625,-0.608593
0.21240234375,-0.694155
0.212890625,-0.860945
0.21337890625,-1.086858
0.2138671875,-1.083491
0.21435546875,-1.354082
0.21484375,-1.56256
0.21533203125,-1.65975
0.2158203125,-1.494619
0.21630859375,-1.175214
0.216796875,-0.579534
0.21728515625,-0.407177
0.2177734375,-0.056163
0.21826171875,0.083585
0.21875,0.131083
0.21923828125,0.055178
0.2197265625,-0.125016
0.22021484375,0.049417
0.220703125,0.152872
0.22119140625,0.224434
0.2216796875,0.414331
0.22216796875,0.505789
0.22265625,0.251323
0.22314453125,0.248742
0.2236328125,0.139415
0.22412109375,0.397608
0.224609375,0.595261
0.22509765625,1.117699
0.2255859375,1.536626
0.22607421875,1.623575
0.2265625,1.492794
0.22705078125,1.288472
0.2275390625,1.024431
0.22802734375,0.521988
0.228515625,0.535987
0.22900390625,0.507014
0.2294921875,-0.121806
0.22998046875,-0.207715
0.23046875,-0.237885
0.23095703125,-0.568022
0.2314453125,-1.192572
0.23193359375,-1.310585
0.232421875,-1.219398
0.23291015625,-1.182396
0.2333984375,-0.926819
0.23388671875,-0.466177
0.234375,-0.45886
0.23486328125,-0.1837
0.2353515625,-0.551102
0.23583984375,-0.729823
0.236328125,-0.713177
0.23681640625,-0.869793
0.2373046875,-0.553754
0.23779296875,-0.5912
0.23828125,-0.556478
0.23876953125,-0.431281
0.2392578125,-0.686466
0.23974609375,-0.75573
0.240234375,-0.586812
0.24072265625,-0.392846
0.2412109375,-0.017398
0.24169921875,0.480953
0.2421875,0.872559
0.24267578125,1.373188
0.2431640625,1.369783
0.24365234375,1.498005
0.244140625,1.321671
0.24462890625,1.081002
0.2451171875,1.031592
0.24560546875,1.002249
0.24609375,0.959493
0.24658203125,0.8973
0.2470703125,0.550692
0.24755859375,0.435488
0.248046875,-0.055587
0.24853515625,-0.125316
0.2490234375,-0.251259
0.24951171875,-0.104762
0.25,0.061262
0.25048828125,0.204545
0.2509765625,0.34724
0.25146484375,0.135912
0.251953125,-0.124502
0.25244140625,-0.310397
0.2529296875,-0.503164
0.25341796875,-1.00359
0.25390625,-0.892389
0.25439453125,-1.006315
0.2548828125,-0.949892
0.25537109375,-1.092757
0.255859375,-1.312456
0.25634765625,-1.503618
0.2568359375,-1.685447
0.25732421875,-1.436686
0.2578125,-0.970795
0.25830078125,-0.77737
0.2587890625,-0.063387
0.25927734375,0.316134
0.259765625,0.720571
0.26025390625,0.657871
0.2607421875,0.648202
0.26123046875,0.623207
0.26171875,0.631924
0.26220703125,0.515053
0.2626953125,0.597831
0.26318359375,0.785974
0.263671875,0.777176
0.26416015625,0.598483
0.2646484375,0.60997
0.26513671875,0.253217
0.265625,0.344064
0.26611328125,0.611238
0.2666015625,0.770925
0.26708984375,1.321951
0.267578125,1.221454
0.26806640625,1.23337
0.2685546875,1.088843
0.26904296875,0.908994
0.26953125,0.250331
0.27001953125,-0.004108
0.2705078125,-0.255154
0.27099609375,-0.328512
0.271484375,-0.455653
0.27197265625,-0.677541
0.2724609375,-1.194019
0.27294921875,-1.432366
0.2734375,-1.348778
0.27392578125,-1.624699
0.2744140625,-1.335513
0.27490234375,-1.231692
0.275390625,-0.674861
0.27587890625,-0.318013
0.2763671875,-0.12152
0.27685546875,-0.37479
0.27734375,-0.362243
0.27783203125,-0.574039
0.2783203125,-0.451911
0.27880859375,-0.269164
0.279296875,-0.142595
0.27978515625,-0.060697
0.2802734375,-0.054468
0.28076171875,0.026058
0.28125,-0.175905
0.28173828125,-0.123807
0.2822265625,0.152108
0.28271484375,0.195184
0.283203125,0.794392
0.28369140625,1.142993
0.2841796875,1.348973
0.28466796875,1.721137
0.28515625,1.476423
0.28564453125,1.508059
0.2861328125,1.094987
0.28662109375,0.816659
0.287109375,0.809631
0.28759765625,0.856069
0.2880859375,0.551865
0.28857421875,0.369634
0.2890625,0.136415
0.28955078125,-0.539371
0.2900390625,-0.678079
0.29052734375,-0.646807
0.291015625,-0.823614
0.29150390625,-0.506059
0.2919921875,-0.477971
0.29248046875,-0.2018
0.29296875,-0.178185
0.29345703125,-0.288758
0.2939453125,-0.58376
0.29443359375,-0.852167
0.294921875,-0.913603
0.29541015625,-0.925821
0.2958984375,-1.00572
0.29638671875,-0.836637
0.296875,-1.033161
0.29736328125,-1.086871
0.2978515625,-1.025208
0.29833984375,-1.179814
0.298828125,-1.037629
0.29931640625,-0.685256
0.2998046875,-0.264947
0.30029296875,0.217829
0.30078125,0.764816
0.30126953125,0.952082
0.3017578125,1.055381
0.30224609375,0.937948
0.302734375,0.594973
0.30322265625,0.846719
0.3037109375,0.958119
0.30419921875,1.046682
0.3046875,0.855477
0.30517578125,0.770906
0.3056640625,0.750689
0.30615234375,0.682737
0.306640625,0.41396
0.30712890625,0.108608
0.3076171875,-0.015236
0.30810546875,0.374837
0.30859375,0.617419
0.30908203125,0.71356
0.3095703125,1.01971
0.31005859375,0.481523
0.310546875,0.440396
0.31103515625,-0.03158
0.3115234375,-0.436006
0.31201171875,-0.632827
0.3125,-0.739078
0.31298828125,-0.747857
0.3134765625,-1.058653
0.31396484375,-1.145464
0.314453125,-1.305091
0.31494140625,-1.420623
0.3154296875,-1.771061
0.31591796875,-1.492408
0.31640625,-1.105261
0.31689453125,-0.717013
0.3173828125,-0.14907
0.31787109375,-0.140096
0.318359375,0.213806
0.31884765625,0.009525
0.3193359375,-0.041459
0.31982421875,-0.140267
0.3203125,0.149905
0.32080078125,0.333721
0.3212890625,0.391093
0.32177734375,0.518424
0.322265625,0.409337
0.32275390625,0.289704
0.3232421875,0.330872
0.32373046875,0.250871
0.32421875,0.394977
0.32470703125,0.790819
0.3251953125,1.127437
0.32568359375,1.617849
0.326171875,1.579651
0.32666015625,1.480662
0.3271484375,1.24741
0.32763671875,0.962318
0.328125,0.651549
0.32861328125,0.287054
0.3291015625,0.312103
0.32958984375,0.206912
0.330078125,-0.232326
0.33056640625,-0.304851
0.3310546875,-0.758247
0.33154296875,-0.894825
0.33203125,-1.133409
0.33251953125,-1.28798
0.3330078125,-0.894422
0.33349609375,-0.77997
0.333984375,-0.428314
0.33447265625,-0.42109
0.3349609375,-0.4721
0.33544921875,-0.372958
0.3359375,-0.777141
0.33642578125,-0.773452
0.3369140625,-0.875207
0.33740234375,-0.739868
0.337890625,-0.488291
0.33837890625,-0.639028
0.3388671875,-0.558
0.33935546875,-0.697205
0.33984375,-0.525957
0.34033203125,-0.440717
0.3408203125,-0.422673
0.34130859375,0.054519
0.341796875,0.665872
0.34228515625,1.193668
0.3427734375,1.441754
0.34326171875,1.465901
0.34375,1.446012
0.34423828125,1.110468
0.3447265625,1.104339
0.34521484375,0.925842
0.345703125,0.984247
0.34619140625,0.960511
0.3466796875,0.780732
0.34716796875,0.51927
0.34765625,0.282832
0.34814453125,-0.144229
0.3486328125,-0.114774
0.34912109375,-0.17669
0.349609375,-0.304534
0.35009765625,0.181381
0.3505859375,0.012557
0.35107421875,0.207497
0.3515625,0.244435
0.35205078125,-0.078707
0.3525390625,-0.453199
0.35302734375,-0.630455
0.353515625,-0.794125
0.35400390625,-0.880392
0.3544921875,-0.904093
0.35498046875,-1.131142
0.35546875,-1.025467
0.35595703125,-1.304234
0.3564453125,-1.476534
0.35693359375,-1.550826
0.357421875,-1.278867
0.35791015625,-1.215761
0.3583984375,-0.655053
0.35888671875,0.08232
0.359375,0.229407
0.35986328125,0.588799
0.3603515625,0.535609
0.36083984375,0.570751
0.361328125,0.721341
0.36181640625,0.464822
0.3623046875,0.589524
0.36279296875,0.632652
0.36328125,0.872745
0.36376953125,0.934852
0.3642578125,0.606766
0.36474609375,0.48899
0.365234375,0.471932
0.36572265625,0.4242
0.3662109375,0.630498
0.36669921875,1.073391
0.3671875,1.232622
0.36767578125,1.337822
0.3681640625,0.890679
0.36865234375,1.038225
0.369140625,0.504721
0.36962890625,0.267643
0.3701171875,0.037637
0.37060546875,-0.096701
0.37109375,-0.383137
0.37158203125,-0.448237
0.3720703125,-0.673995
0.37255859375,-1.07481
0.373046875,-1.4086
0.37353515625,-1.575822
0.3740234375,-1.33786
0.37451171875,-1.346932
0.375,-1.085483
0.37548828125,-0.713529
0.3759765625,-0.391505
0.37646484375,-0.257135
0.376953125,-0.010007
0.37744140625,-0.554428
0.3779296875,-0.303524
0.37841796875,-0.448957
0.37890625,-0.395336
0.37939453125,-0.114322
0.3798828125,-0.147405
0.38037109375,0.145365
0.380859375,-0.112598
0.38134765625,-0.126994
0.3818359375,-0.123526
0.38232421875,0.196093
0.3828125,0.37547
0.38330078125,0.760195
0.3837890625,1.341633
0.38427734375,1.577832
0.384765625,1.514253
0.38525390625,1.549295
0.3857421875,1.354861
0.38623046875,1.080612
0.38671875,0.882857
0.38720703125,0.724496
0.3876953125,0.763871
0.38818359375,0.594595
0.388671875,0.12099
0.38916015625,-0.217035
0.3896484375,-0.442815
0.39013671875,-0.59074
0.390625,-0.829335
0.39111328125,-0.762462
0.3916015625,-0.543541
0.39208984375,-0.425851
0.392578125,-0.091109
0.39306640625,-0.022568
0.3935546875,-0.208492
0.39404296875,-0.495374
0.39453125,-0.946316
0.39501953125,-0.775874
0.3955078125,-0.973864
0.39599609375,-0.932577
0.396484375,-0.914593
0.39697265625,-0.975018
0.3974609375,-0.991934
0.39794921875,-1.1305
0.3984375,-0.892104
0.39892578125,-0.99583
0.3994140625,-0.484888
0.39990234375,-0.016223
0.400390625,0.516887
0.40087890625,0.944417
0.4013671875,1.048
0.40185546875,1.185501
0.40234375,0.977235
0.40283203125,1.04857
0.4033203125,0.799203
0.40380859375,0.920337
0.404296875,1.132466
0.40478515625,0.960757
0.4052734375,0.6973
0.40576171875,0.76688
0.40625,0.309437
0.40673828125,0.305491
0.4072265625,0.156444
0.40771484375,0.218267
0.408203125,0.622121
0.40869140625,0.697603
0.4091796875,0.618091
0.40966796875,0.718697
0.41015625,0.599025
0.41064453125,0.209863
0.4111328125,-0.186008
0.41162109375,-0.323882
0.412109375,-0.529821
0.41259765625,-0.751426
0.4130859375,-0.826847
0.41357421875,-1.163636
0.4140625,-1.306941
0.41455078125,-1.604695
0.4150390625,-1.644016
0.41552734375,-1.456942
0.416015625,-1.453562
0.41650390625,-1.061456
0.4169921875,-0.515584
0.41748046875,-0.183124
0.41796875,0.090623
0.41845703125,0.052465
0.4189453125,0.053652
0.41943359375,-0.013447
0.419921875,0.313266
0.42041015625,0.050196
0.4208984375,0.399339
0.42138671875,0.285443
0.421875,0.491891
0.42236328125,0.427671
0.4228515625,0.48611
0.42333984375,0.209456
0.423828125,0.298101
0.42431640625,0.497276
0.4248046875,0.811722
0.42529296875,1.126432
0.42578125,1.439173
0.42626953125,1.577986
0.4267578125,1.299089
0.42724609375,1.097215
0.427734375,0.867699
0.42822265625,0.541812
0.4287109375,0.473488
0.42919921875,0.305929
0.4296875,0.008484
0.43017578125,-0.251444
0.4306640625,-0.481603
0.43115234375,-0.950193
0.431640625,-1.095941
0.43212890625,-1.077225
0.4326171875,-1.270078
0.43310546875,-0.996663
0.43359375,-0.682822
0.43408203125,-0.456764
0.4345703125,-0.343423
0.43505859375,-0.557959
0.435546875,-0.39092
0.43603515625,-0.526079
0.4365234375,-0.745042
0.43701171875,-0.682037
0.4375,-0.605775
0.43798828125,-0.606288
0.4384765625,-0.738298
0.43896484375,-0.473756
0.439453125,-0.472027
0.43994140625,-0.619823
0.4404296875,-0.522609
0.44091796875,-0.224898
0.44140625,0.331834
0.44189453125,0.80912
0.4423828125,1.149939
0.44287109375,1.509194
0.443359375,1.54521
0.44384765625,1.586452
0.4443359375,1.329842
0.44482421875,1.045078
0.4453125,0.983939
0.44580078125,1.137624
0.4462890625,0.779897
0.44677734375,0.760369
0.447265625,0.477085
0.44775390625,-0.01992
0.4482421875,-0.08152
0.44873046875,-0.267883
0.44921875,-0.20994
0.44970703125,0.06932
0.4501953125,-0.023584
0.45068359375,0.146169
0.451171875,0.114261
0.45166015625,0.283534
0.4521484375,-0.074702
0.45263671875,-0.58621
0.453125,-0.78402
0.45361328125,-0.946227
0.4541015625,-0.779108
0.45458984375,-1.047616
0.455078125,-1.160339
0.45556640625,-1.186559
0.4560546875,-1.430969
0.45654296875,-1.572181
0.45703125,-1.605192
0.45751953125,-1.20335
0.4580078125,-0.846594
0.45849609375,-0.519453
0.458984375,0.185015
0.45947265625,0.511842
0.4599609375,0.633517
0.46044921875,0.526149
0.4609375,0.614058
0.46142578125,0.543674
0.4619140625,0.656217
0.46240234375,0.40061
0.462890625,0.647091
0.46337890625,0.721822
0.4638671875,0.699473
0.46435546875,0.723291
0.46484375,0.448767
0.46533203125,0.459353
0.4658203125,0.431447
0.46630859375,0.595439
0.466796875,0.942706
0.46728515625,1.205382
0.4677734375,1.355101
0.46826171875,1.028382
0.46875,0.874525
0.46923828125,0.463105
0.4697265625,0.122812
0.47021484375,-0.039506
0.470703125,-0.095964
0.47119140625,-0.295776
0.4716796875,-0.561283
0.47216796875,-0.865755
0.47265625,-1.079286
0.47314453125,-1.368004
0.4736328125,-1.457901
0.47412109375,-1.383761
0.474609375,-1.133832
0.47509765625,-0.819663
0.4755859375,-0.754694
0.47607421875,-0.349429
0.4765625,-0.143929
0.47705078125,-0.262942
0.4775390625,-0.248342
0.47802734375,-0.616405
0.478515625,-0.47438
0.47900390625,-0.200465
0.4794921875,-0.187331
0.47998046875,-0.059152
0.48046875,0.001459
0.48095703125,0.163505
0.4814453125,-0.015973
0.48193359375,-0.011234
0.482421875,0.104577
0.48291015625,0.506522
0.4833984375,1.212395
0.48388671875,1.47392
0.484375,1.539758
0.48486328125,1.576053
0.4853515625,1.485651
0.48583984375,1.452185
0.486328125,1.22672
0.48681640625,0.917412
0.4873046875,0.689255
0.48779296875,0.619908
0.48828125,0.586998
0.48876953125,0.233059
0.4892578125,-0.282503
0.48974609375,-0.69971
0.490234375,-0.67568
0.49072265625,-0.715449
0.4912109375,-0.637263
0.49169921875,-0.135103
0.4921875,-0.26957
0.49267578125,-0.180736
0.4931640625,-0.15558
0.49365234375,-0.354038
0.494140625,-0.615
0.49462890625,-0.731034
0.4951171875,-1.02887
0.49560546875,-0.887371
0.49609375,-0.945688
0.49658203125,-0.775545
0.4970703125,-1.086273
0.49755859375,-1.064678
0.498046875,-1.216242
0.49853515625,-0.967033
0.4990234375,-0.922183
0.49951171875,-0.549013
0.5,0.059137
0.50048828125,0.388096
0.5009765625,0.927653
0.50146484375,1.18
0.501953125,1.148812
0.50244140625,0.906211
0.5029296875,0.968205
0.50341796875,1.011247
0.50390625,0.826781
0.50439453125,0.951364
0.5048828125,0.940415
0.50537109375,0.725925
0.505859375,0.68399
0.50634765625,0.249539
0.5068359375,0.131153
0.50732421875,0.251842
0.5078125,0.188328
0.50830078125,0.642799
0.5087890625,0.613829
0.50927734375,0.877922
0.509765625,0.726128
0.51025390625,0.363258
0.5107421875,-0.014037
0.51123046875,-0.212704
0.51171875,-0.439101
0.51220703125,-0.578141
0.5126953125,-0.678762
0.51318359375,-1.009814
0.513671875,-1.085276
0.51416015625,-1.357062
0.5146484375,-1.533212
0.51513671875,-1.693325
0.515625,-1.475657
0.51611328125,-1.431287
0.5166015625,-1.018122
0.51708984375,-0.567827
0.517578125,-0.121582
0.51806640625,0.074471
0.5185546875,0.035834
0.51904296875,0.079437
0.51953125,0.101808
0.52001953125,0.131508
0.5205078125,0.243498
0.52099609375,0.456257
0.521484375,0.590107
0.52197265625,0.36753
0.5224609375,0.447823
0.52294921875,0.207599
0.5234375,0.262697
0.52392578125,0.336431
0.5244140625,0.536642
0.52490234375,1.072986
0.525390625,1.274596
0.52587890625,1.405149
0.5263671875,1.475923
0.52685546875,1.474054
0.52734375,1.014701
0.52783203125,0.771356
0.5283203125,0.528512
0.52880859375,0.378595
0.529296875,0.25552
0.52978515625,0.015715
0.5302734375,-0.281302
0.53076171875,-0.549778
0.53125,-0.734206
0.53173828125,-1.203401
0.5322265625,-1.381398
0.53271484375,-1.032239
0.533203125,-0.915356
0.53369140625,-0.503073
0.5341796875,-0.34867
0.53466796875,-0.340647
0.53515625,-0.511661
0.53564453125,-0.376602
0.5361328125,-0.769549
0.53662109375,-0.762344
0.537109375,-0.850037
0.53759765625,-0.810749
0.5380859375,-0.549782
0.53857421875,-0.741524
0.5390625,-0.561443
0.53955078125,-0.613914
0.5400390625,-0.583416
0.54052734375,-0.386638
0.541015625,-0.22159
0.54150390625,0.21003
0.5419921875,0.870995
0.54248046875,0.972961
0.54296875,1.421954
0.54345703125,1.44644
0.5439453125,1.412585
0.54443359375,1.198328
0.544921875,1.186369
0.54541015625,1.065184
0.5458984375,0.998029
0.54638671875,1.054442
0.546875,0.861512
0.54736328125,0.614978
0.5478515625,0.149163
0.54833984375,0.111677
0.548828125,-0.359227
0.54931640625,-0.345195
0.5498046875,0.016361
0.55029296875,-0.033452
0.55078125,0.284741
0.55126953125,0.207344
0.5517578125,0.169097
0.55224609375,-0.151896
0.552734375,-0.576371
0.55322265625,-0.852413
0.5537109375,-0.96909
0.55419921875,-0.97668
0.5546875,-0.888639
0.55517578125,-1.147282
0.5556640625,-1.164667
0.55615234375,-1.340043
0.556640625,-1.415438
0.55712890625,-1.459856
0.5576171875,-1.183104
0.55810546875,-0.766864
0.55859375,-0.469987
